,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,CDD,HDD
2016-03-28,16.3,5.9,9.3,16.3,2.2,7.6,3.8,71.7,10.448,100.0,41.67,0.0,0.0,41.4,328.6,1007.0,94.7,11.0,138.1,11.9,6.0,0.67,0.0,16.0
2016-03-29,11.5,6.3,8.8,11.5,2.7,6.1,-7.0,34.1,0.0,0.0,0.0,0.0,0.0,39.8,301.9,1013.3,33.5,16.0,278.1,23.9,9.0,0.71,0.0,17.0
2016-03-30,11.6,2.8,7.4,11.6,0.1,5.9,-7.4,35.3,0.0,0.0,0.0,0.0,0.0,29.9,191.9,1025.4,14.3,16.0,281.4,24.4,9.0,0.74,0.0,19.0
2016-03-31,22.1,9.2,15.6,22.1,7.0,15.2,5.7,52.9,0.0,0.0,0.0,0.0,0.0,22.9,194.0,1014.5,44.6,16.0,258.4,22.6,9.0,0.75,0.0,4.0
2016-04-01,25.9,16.8,19.7,25.9,16.8,19.7,13.8,70.2,0.433,100.0,16.67,0.0,0.0,23.3,208.0,1002.7,84.1,15.5,104.3,8.8,5.0,0.81,2.0,0.0
2016-04-02,17.0,9.6,12.2,17.0,7.9,12.1,5.8,65.8,3.625,100.0,16.67,0.0,0.0,21.1,211.1,999.4,85.6,15.2,98.6,8.6,4.0,0.84,0.0,11.0
2016-04-03,10.2,1.5,4.3,10.2,-5.3,0.0,-8.1,43.9,2.517,100.0,20.83,0.0,0.0,40.3,295.8,1005.0,59.4,15.8,260.4,22.4,9.0,0.87,0.0,25.0
2016-04-04,6.6,0.0,3.9,4.4,-5.0,0.6,-1.9,69.2,12.146,100.0,50.0,0.0,0.0,22.1,45.6,1013.0,99.0,12.4,236.5,20.5,8.0,0.91,0.0,25.0
2016-04-05,5.5,-3.2,1.1,2.7,-10.1,-3.7,-12.8,38.3,0.0,0.0,0.0,0.0,0.0,27.4,3.2,1024.2,37.7,16.0,291.5,25.2,9.0,0.94,0.0,31.0
2016-04-06,7.7,-1.0,4.0,5.7,-3.5,1.6,-8.9,39.5,0.0,0.0,0.0,0.0,0.0,32.7,168.7,1024.7,27.2,16.0,286.5,24.7,9.0,0.97,0.0,25.0
2016-04-07,14.3,8.2,12.1,14.3,6.7,11.8,6.8,70.9,2.644,100.0,16.67,0.0,0.0,22.1,186.5,1002.8,73.2,15.2,84.3,7.2,3.0,0.0,0.0,11.0
2016-04-08,11.3,6.3,8.0,11.3,3.5,5.4,-2.8,47.6,0.185,100.0,4.17,0.0,0.0,28.0,264.1,1002.6,59.7,16.0,229.0,19.8,7.0,0.04,0.0,18.0
2016-04-09,6.1,2.8,4.4,5.1,-0.5,1.8,-3.4,58.7,2.565,100.0,25.0,0.0,0.0,18.7,20.0,1008.2,71.9,14.8,88.9,7.8,3.0,0.07,0.0,25.0
2016-04-10,9.6,-0.4,4.8,7.9,-5.1,1.7,-8.6,38.4,0.0,0.0,0.0,0.0,0.0,27.7,281.3,1024.1,24.6,16.0,302.6,26.2,9.0,0.11,0.0,24.0
2016-04-11,16.6,6.3,11.2,16.6,3.7,10.1,2.7,56.5,0.658,100.0,12.5,0.0,0.0,21.9,180.4,1021.0,80.9,15.6,253.0,21.7,9.0,0.14,0.0,12.0
2016-04-12,14.2,7.5,11.6,14.2,5.2,11.0,3.6,61.3,5.093,100.0,25.0,0.0,0.0,28.5,286.3,1017.3,54.1,14.8,78.7,6.8,2.0,0.18,0.0,12.0
2016-04-13,13.7,4.6,8.8,13.7,2.3,7.5,-4.0,41.3,0.0,0.0,0.0,0.0,0.0,20.0,22.6,1027.6,8.8,16.0,307.8,26.6,9.0,0.25,0.0,17.0
2016-04-14,16.2,6.4,10.2,16.2,3.3,9.2,-2.1,44.7,0.0,0.0,0.0,0.0,0.0,17.7,79.3,1027.1,20.2,16.0,300.9,26.1,9.0,0.24,0.0,14.0
2016-04-15,17.4,6.1,10.9,17.4,4.8,10.5,-1.7,46.1,0.0,0.0,0.0,0.0,0.0,17.7,63.5,1029.6,4.1,16.0,309.6,26.7,9.0,0.28,0.0,13.0
2016-04-16,18.8,6.7,11.8,18.8,4.7,11.4,-3.0,41.1,0.0,0.0,0.0,0.0,0.0,18.7,64.9,1030.1,20.8,16.0,313.4,27.1,10.0,0.31,0.0,11.0
2016-04-17,22.8,7.5,13.9,22.8,5.9,13.7,-0.5,42.5,0.0,0.0,0.0,0.0,0.0,15.2,53.1,1028.6,11.4,16.0,308.1,26.9,9.0,0.35,0.0,7.0
2016-04-18,26.8,10.4,18.2,25.8,10.4,18.1,-0.2,32.5,0.0,0.0,0.0,0.0,0.0,17.4,110.4,1021.9,25.0,16.0,305.9,26.4,9.0,0.38,0.0,0.0
2016-04-19,21.5,15.2,18.8,21.5,15.2,18.8,-0.7,27.7,0.0,0.0,0.0,0.0,0.0,30.5,334.6,1016.0,37.4,16.0,296.4,25.6,9.0,0.41,0.0,0.0
2016-04-20,19.7,10.1,14.5,19.7,10.1,14.5,-5.7,26.5,0.0,0.0,0.0,0.0,0.0,21.2,351.8,1023.0,5.0,16.0,321.3,27.7,10.0,0.45,0.0,6.0
2016-04-21,21.9,9.3,16.1,21.9,7.4,15.9,1.8,39.1,0.0,0.0,0.0,0.0,0.0,26.7,209.8,1019.2,24.6,16.0,270.8,23.3,9.0,0.48,0.0,4.0
2016-04-22,25.3,16.9,21.6,25.3,16.9,21.6,11.5,53.2,0.0,0.0,0.0,0.0,0.0,20.7,211.4,1011.9,46.7,15.7,225.4,19.4,7.0,0.5,5.0,0.0
2016-04-23,21.7,14.6,17.9,21.7,14.6,17.9,9.7,62.2,3.562,100.0,25.0,0.0,0.0,23.7,1.8,1010.0,69.2,13.8,177.3,15.2,5.0,0.55,0.0,0.0
2016-04-24,20.1,8.4,13.1,20.1,5.8,12.6,-4.5,30.9,0.0,0.0,0.0,0.0,0.0,20.0,25.5,1016.8,13.7,16.0,318.9,27.6,9.0,0.58,0.0,9.0
2016-04-25,19.2,10.5,14.7,19.2,10.5,14.7,4.4,51.7,0.0,0.0,0.0,0.0,0.0,14.6,70.4,1014.9,49.1,16.0,278.9,24.0,9.0,0.62,0.0,6.0
2016-04-26,15.5,8.6,12.0,15.5,5.8,11.6,8.6,80.0,5.904,100.0,20.83,0.0,0.0,22.7,59.0,1007.3,85.8,11.6,243.8,21.1,8.0,0.65,0.0,11.0
2016-04-27,15.8,8.0,11.2,15.8,5.9,10.6,4.3,63.3,0.0,0.0,0.0,0.0,0.0,16.6,96.8,1012.4,67.9,16.0,176.9,15.2,7.0,0.69,0.0,12.0
2016-04-28,14.2,8.8,11.2,14.2,6.6,10.7,-0.5,46.5,0.0,0.0,0.0,0.0,0.0,17.7,98.0,1016.4,48.6,15.9,142.0,12.3,5.0,0.72,0.0,12.0
2016-04-29,13.8,8.2,10.8,13.8,6.5,10.3,0.9,52.1,0.795,100.0,16.67,0.0,0.0,21.3,83.2,1018.8,99.7,15.9,151.4,13.1,6.0,0.75,0.0,13.0
2016-04-30,17.4,7.8,11.7,17.4,6.0,11.2,2.4,54.8,0.176,100.0,4.17,0.0,0.0,16.2,97.2,1022.6,64.5,16.0,306.2,26.6,9.0,0.79,0.0,11.0
2016-05-01,10.2,7.2,9.0,10.2,4.4,7.7,4.6,75.4,4.376,100.0,45.83,0.0,0.0,17.4,110.1,1021.6,91.7,12.4,64.4,5.5,2.0,0.82,0.0,16.0
2016-05-02,15.4,7.4,11.1,15.4,5.6,10.6,8.2,83.1,0.0,0.0,0.0,0.0,0.0,10.1,1.0,1014.9,86.8,9.0,189.3,16.3,5.0,0.86,0.0,13.0
2016-05-03,13.6,11.1,11.7,13.6,11.1,11.7,10.3,90.9,17.703,100.0,54.17,0.0,0.0,18.1,68.1,1010.9,99.7,8.5,77.9,6.8,3.0,0.89,0.0,11.0
2016-05-04,11.0,9.6,10.3,11.0,6.8,10.0,7.8,84.3,0.405,100.0,25.0,0.0,0.0,22.3,62.3,1008.2,100.0,12.9,169.7,14.6,5.0,0.93,0.0,14.0
2016-05-05,13.8,8.3,11.0,13.8,6.0,10.0,6.2,73.0,0.0,0.0,0.0,0.0,0.0,21.0,48.0,1005.2,100.0,15.4,70.1,6.3,2.0,0.96,0.0,13.0
2016-05-06,12.0,9.2,10.4,12.0,6.3,9.5,8.2,86.2,14.443,100.0,58.33,0.0,0.0,24.3,68.7,1006.4,100.0,12.4,116.7,10.1,5.0,0.0,0.0,14.0
2016-05-07,14.3,9.0,11.4,14.3,6.7,10.8,8.9,84.9,0.251,100.0,8.33,0.0,0.0,15.5,72.6,1008.2,90.6,12.1,242.1,20.9,7.0,0.03,0.0,12.0
2016-05-08,18.5,9.7,13.7,18.5,9.7,13.7,4.6,62.0,2.509,100.0,12.5,0.0,0.0,35.0,303.3,1006.4,58.7,13.3,212.0,18.5,8.0,0.06,0.0,8.0
2016-05-09,22.4,11.0,17.0,22.4,11.0,17.0,1.4,35.9,0.0,0.0,0.0,0.0,0.0,32.9,266.3,1015.0,40.7,16.0,283.2,24.6,9.0,0.09,0.0,2.0
2016-05-10,16.8,10.3,13.9,16.8,10.3,13.9,-1.1,36.4,0.0,0.0,0.0,0.0,0.0,21.8,302.0,1022.6,39.8,16.0,141.8,12.1,5.0,0.13,0.0,7.0
2016-05-11,23.3,10.5,17.6,23.3,10.5,17.6,4.3,45.2,0.0,0.0,0.0,0.0,0.0,15.9,210.5,1020.8,37.8,16.0,128.1,10.9,5.0,0.16,0.0,1.0
2016-05-12,24.6,13.7,19.0,24.6,13.7,19.0,6.1,46.6,0.0,0.0,0.0,0.0,0.0,14.9,95.8,1018.9,30.6,15.9,336.9,29.2,10.0,0.19,1.0,0.0
2016-05-13,18.5,14.4,16.8,18.5,14.4,16.8,14.1,84.4,6.512,100.0,20.83,0.0,0.0,15.0,158.3,1011.2,88.0,12.7,117.7,10.1,4.0,0.25,0.0,2.0
2016-05-14,22.8,14.5,18.4,22.8,14.5,18.4,11.4,65.6,0.0,0.0,0.0,0.0,0.0,36.7,226.9,1006.3,63.5,16.0,290.8,25.3,9.0,0.26,0.0,0.0
2016-05-15,14.9,8.3,11.7,14.9,5.0,10.9,1.8,51.4,0.0,0.0,0.0,0.0,0.0,35.6,277.1,1008.6,65.3,16.0,314.7,27.1,9.0,0.29,0.0,11.0
2016-05-16,19.7,5.6,12.5,19.7,1.6,11.0,-1.8,39.4,0.0,0.0,0.0,0.0,0.0,39.6,272.5,1017.3,25.4,16.0,342.4,29.5,10.0,0.33,0.0,10.0
2016-05-17,19.4,13.1,15.2,19.4,13.1,15.2,4.6,51.0,0.0,0.0,0.0,0.0,0.0,23.3,226.2,1021.2,83.2,16.0,153.6,13.4,6.0,0.36,0.0,5.0
2016-05-18,19.2,11.5,14.7,19.2,11.5,14.7,5.4,55.9,0.0,0.0,0.0,0.0,0.0,17.8,70.4,1019.9,80.2,16.0,301.9,26.1,10.0,0.39,0.0,6.0
2016-05-19,21.6,13.0,16.0,21.6,13.0,16.0,5.9,52.2,0.0,0.0,0.0,0.0,0.0,14.9,120.7,1019.1,75.6,16.0,302.2,26.2,10.0,0.43,0.0,4.0
2016-05-20,24.0,12.7,18.2,24.0,12.7,18.2,4.5,41.9,0.0,0.0,0.0,0.0,0.0,13.4,342.5,1022.6,18.7,16.0,345.6,30.0,10.0,0.46,0.0,0.0
2016-05-21,18.6,13.4,15.9,18.6,13.4,15.9,6.9,56.5,1.262,100.0,12.5,0.0,0.0,16.1,90.5,1018.5,66.1,15.7,114.8,9.8,4.0,0.5,0.0,4.0
2016-05-22,20.8,11.5,16.0,20.8,11.5,16.0,9.6,67.6,1.911,100.0,20.83,0.0,0.0,14.3,57.5,1010.2,89.3,15.7,301.2,26.0,9.0,0.53,0.0,4.0
2016-05-23,24.1,13.3,18.2,24.1,13.3,18.2,10.7,63.9,0.418,100.0,12.5,0.0,0.0,13.3,110.8,1012.3,38.1,15.1,251.4,21.9,9.0,0.56,0.0,0.0
2016-05-24,22.7,14.6,18.3,22.7,14.6,18.3,12.4,70.1,4.763,100.0,33.33,0.0,0.0,11.6,312.8,1013.0,94.7,13.7,129.2,11.1,4.0,0.6,0.0,0.0
2016-05-25,31.1,16.1,24.1,29.2,16.1,23.5,8.9,42.6,0.0,0.0,0.0,0.0,0.0,15.1,258.5,1017.0,15.0,14.8,344.4,29.8,10.0,0.63,10.0,0.0
2016-05-26,32.1,20.9,26.4,30.4,20.9,25.9,10.5,37.8,0.0,0.0,0.0,0.0,0.0,14.5,210.2,1017.9,28.6,14.4,334.2,28.8,9.0,0.67,14.0,0.0
2016-05-27,30.1,22.5,25.5,31.3,22.5,25.8,16.6,58.1,0.0,0.0,0.0,0.0,0.0,16.6,158.3,1017.2,32.9,13.2,288.7,24.8,9.0,0.7,12.0,0.0
2016-05-28,32.7,22.0,27.0,34.4,22.0,27.7,17.6,57.0,0.0,0.0,0.0,0.0,0.0,19.6,210.2,1018.9,29.7,13.7,311.8,26.9,9.0,0.74,15.0,0.0
2016-05-29,29.9,22.3,25.3,29.9,22.3,25.3,15.9,57.1,0.0,0.0,0.0,0.0,0.0,19.3,179.5,1019.3,27.7,15.2,330.3,28.5,9.0,0.75,12.0,0.0
2016-05-30,26.6,20.6,23.1,26.6,20.6,23.1,20.1,83.9,41.001,100.0,33.33,0.0,0.0,18.2,207.0,1014.9,80.0,12.1,117.4,10.1,4.0,0.81,8.0,0.0
2016-05-31,29.0,22.3,24.6,29.2,22.3,24.7,17.9,67.9,0.0,0.0,0.0,0.0,0.0,14.6,202.6,1013.8,54.9,14.3,308.4,26.6,9.0,0.84,11.0,0.0
2016-06-01,27.8,20.0,23.9,27.2,20.0,23.8,12.6,51.0,0.0,0.0,0.0,0.0,0.0,18.4,82.3,1018.2,30.7,14.4,304.7,26.3,8.0,0.88,10.0,0.0
2016-06-02,23.4,17.2,19.8,23.4,17.2,19.8,14.2,70.7,0.0,0.0,0.0,0.0,0.0,16.1,79.8,1020.0,46.2,13.5,328.2,28.4,9.0,0.91,2.0,0.0
2016-06-03,21.3,17.5,19.0,21.3,17.5,19.0,15.8,81.6,0.94,100.0,12.5,0.0,0.0,9.5,109.4,1017.7,99.3,11.6,140.7,12.1,5.0,0.95,1.0,0.0
2016-06-04,28.2,19.1,22.6,29.3,19.1,22.7,17.7,75.1,6.747,100.0,16.67,0.0,0.0,15.9,159.3,1015.1,81.2,11.5,265.2,23.0,8.0,0.0,7.0,0.0
2016-06-05,21.7,18.7,19.8,21.7,18.7,19.8,17.6,87.3,22.976,100.0,37.5,0.0,0.0,15.1,143.9,1008.1,87.2,10.7,177.0,15.2,6.0,0.02,2.0,0.0
2016-06-06,28.6,19.1,23.9,28.1,19.1,23.8,15.3,62.8,0.0,0.0,0.0,0.0,0.0,20.3,247.0,1004.2,48.0,13.7,348.9,29.8,10.0,0.05,10.0,0.0
2016-06-07,29.1,20.1,24.4,28.0,20.1,24.3,13.2,51.3,0.642,100.0,8.33,0.0,0.0,25.5,270.6,1000.1,33.2,14.7,326.2,28.1,9.0,0.08,10.0,0.0
2016-06-08,19.4,11.8,16.3,19.4,11.8,16.3,8.5,60.9,11.6,100.0,20.83,0.0,0.0,26.5,293.5,1003.8,46.4,14.3,278.0,24.2,9.0,0.12,0.0,3.0
2016-06-09,22.2,12.4,17.3,22.2,12.4,17.3,3.8,42.6,0.0,0.0,0.0,0.0,0.0,31.7,294.1,1009.8,25.6,15.6,353.7,30.7,10.0,0.15,0.0,1.0
2016-06-10,24.9,14.0,19.7,24.9,14.0,19.7,2.9,33.8,0.0,0.0,0.0,0.0,0.0,23.4,307.9,1015.0,45.0,16.0,357.3,30.9,10.0,0.18,2.0,0.0
2016-06-11,30.8,15.9,23.8,32.1,15.9,24.2,12.5,49.5,0.562,100.0,4.17,0.0,0.0,25.3,250.6,1011.8,72.1,15.4,257.6,22.2,9.0,0.21,9.0,0.0
2016-06-12,28.8,18.0,25.2,28.8,18.0,25.0,11.6,45.2,0.0,0.0,0.0,0.0,0.0,42.2,304.7,1004.7,38.3,15.7,349.2,30.2,10.0,0.25,12.0,0.0
2016-06-13,23.2,14.2,18.6,23.2,14.2,18.6,8.1,51.0,0.0,0.0,0.0,0.0,0.0,25.8,318.1,1009.8,53.8,16.0,355.0,30.8,10.0,0.28,0.0,0.0
2016-06-14,26.3,15.1,20.8,26.3,15.1,20.8,7.2,43.5,0.0,0.0,0.0,0.0,0.0,22.8,317.6,1012.6,25.2,16.0,326.4,28.1,10.0,0.31,4.0,0.0
2016-06-15,29.0,17.2,23.5,27.6,17.2,23.3,9.2,41.7,0.0,0.0,0.0,0.0,0.0,15.1,248.4,1013.1,26.6,16.0,350.3,30.2,10.0,0.34,9.0,0.0
2016-06-16,24.3,19.6,21.6,24.3,19.6,21.6,15.7,69.7,4.231,100.0,25.0,0.0,0.0,10.5,40.5,1008.5,86.0,13.1,141.0,12.1,4.0,0.38,5.0,0.0
2016-06-17,24.0,18.3,21.1,24.0,18.3,21.1,12.2,58.6,0.0,0.0,0.0,0.0,0.0,21.2,87.8,1013.3,36.9,15.1,247.7,21.5,8.0,0.41,4.0,0.0
2016-06-18,29.9,16.5,22.7,28.6,16.5,22.5,9.9,45.6,0.0,0.0,0.0,0.0,0.0,14.2,155.5,1022.5,12.9,15.7,356.5,30.8,10.0,0.44,7.0,0.0
2016-06-19,29.7,20.1,23.2,29.2,20.1,23.2,13.0,53.2,0.0,0.0,0.0,0.0,0.0,17.1,124.9,1025.2,36.0,15.3,325.0,28.3,10.0,0.47,8.0,0.0
2016-06-20,27.8,18.3,23.6,28.5,18.3,23.7,16.3,64.8,0.0,0.0,0.0,0.0,0.0,15.9,144.2,1019.3,28.3,14.8,322.6,27.6,9.0,0.5,9.0,0.0
2016-06-21,30.7,22.7,26.6,29.7,22.7,26.5,13.1,44.5,0.0,0.0,0.0,0.0,0.0,19.0,281.0,1008.9,48.4,15.5,298.1,25.7,9.0,0.54,14.0,0.0
2016-06-22,29.2,20.6,25.3,27.9,20.6,24.9,9.6,38.1,0.0,0.0,0.0,0.0,0.0,24.5,306.2,1009.8,34.2,15.8,347.2,30.2,10.0,0.58,12.0,0.0
2016-06-23,26.9,20.6,23.6,27.2,20.6,23.6,14.1,55.9,0.0,0.0,0.0,0.0,0.0,10.7,44.0,1011.1,63.1,14.8,223.6,19.3,9.0,0.61,9.0,0.0
2016-06-24,27.7,20.6,23.5,27.4,20.6,23.5,13.9,56.6,0.0,0.0,0.0,0.0,0.0,23.4,73.3,1016.2,19.8,14.7,131.4,11.2,4.0,0.65,9.0,0.0
2016-06-25,28.7,18.4,22.9,27.9,18.4,22.8,13.0,56.1,0.0,0.0,0.0,0.0,0.0,15.8,82.1,1021.5,11.0,15.3,360.9,31.2,10.0,0.69,8.0,0.0
2016-06-26,29.7,20.1,24.2,29.3,20.1,24.1,13.0,51.1,0.0,0.0,0.0,0.0,0.0,23.8,170.9,1022.2,32.0,15.0,337.4,29.1,9.0,0.72,10.0,0.0
2016-06-27,28.3,19.5,23.6,28.9,19.5,23.7,15.4,61.3,2.368,100.0,8.33,0.0,0.0,29.3,186.5,1017.8,41.0,14.4,320.2,27.7,9.0,0.75,9.0,0.0
2016-06-28,23.9,20.9,22.0,23.9,20.9,22.0,20.0,88.8,12.095,100.0,16.67,0.0,0.0,16.6,152.6,1013.7,98.2,10.8,134.6,11.7,4.0,0.79,6.0,0.0
2016-06-29,28.5,19.9,24.1,28.4,19.9,24.1,16.7,66.5,1.084,100.0,12.5,0.0,0.0,14.8,318.4,1011.6,58.4,14.2,338.7,29.2,9.0,0.83,10.0,0.0
2016-06-30,29.4,20.3,24.7,28.5,20.3,24.5,13.9,52.6,0.0,0.0,0.0,0.0,0.0,13.8,284.8,1015.5,18.6,16.0,346.6,29.8,10.0,0.86,11.0,0.0
2016-07-01,26.0,20.4,23.5,26.0,20.4,23.5,18.4,73.9,15.423,100.0,20.83,0.0,0.0,24.9,171.1,1014.1,57.3,13.5,218.0,18.7,7.0,0.9,9.0,0.0
2016-07-02,24.6,18.5,22.1,24.6,18.5,22.1,12.4,57.5,0.0,0.0,0.0,0.0,0.0,26.7,302.5,1014.5,38.6,14.9,311.6,26.8,10.0,0.94,6.0,0.0
2016-07-03,25.8,18.9,22.9,25.8,18.9,22.9,11.5,49.2,0.0,0.0,0.0,0.0,0.0,23.5,250.1,1018.4,33.9,16.0,172.2,14.9,6.0,0.97,8.0,0.0
2016-07-04,28.4,19.1,23.5,27.9,19.1,23.5,15.2,61.7,3.425,100.0,12.5,0.0,0.0,22.8,205.0,1017.0,45.3,14.2,309.6,26.8,10.0,0.0,9.0,0.0
2016-07-05,30.4,20.8,25.3,31.7,20.8,25.9,20.0,75.1,23.418,100.0,29.17,0.0,0.0,13.1,309.4,1008.8,74.6,12.5,263.3,22.9,9.0,0.04,12.0,0.0
2016-07-06,33.2,24.6,28.9,34.0,24.6,29.9,19.1,56.8,0.0,0.0,0.0,0.0,0.0,13.7,214.1,1010.4,26.0,15.0,317.7,27.3,9.0,0.07,19.0,0.0
2016-07-07,32.0,25.9,28.3,35.2,25.9,30.4,21.6,67.6,0.775,100.0,8.33,0.0,0.0,31.3,205.2,1008.0,40.9,13.3,233.9,20.2,7.0,0.1,17.0,0.0
2016-07-08,29.1,20.7,25.7,31.9,20.7,26.5,20.8,75.1,1.506,100.0,8.33,0.0,0.0,17.9,85.6,1008.7,54.0,13.1,302.3,26.1,9.0,0.14,13.0,0.0
2016-07-09,22.2,18.9,20.5,22.2,18.9,20.5,17.4,82.6,8.686,100.0,4.17,0.0,0.0,14.6,104.7,1010.6,99.9,12.8,200.6,17.5,6.0,0.17,3.0,0.0
2016-07-10,26.5,19.2,22.9,26.5,19.2,22.9,17.2,72.5,2.998,100.0,8.33,0.0,0.0,20.7,305.3,1011.0,76.0,14.0,334.8,29.0,9.0,0.2,8.0,0.0
2016-07-11,26.9,19.3,22.9,27.0,19.3,22.9,14.8,61.5,0.0,0.0,0.0,0.0,0.0,14.6,16.9,1017.8,37.8,16.0,343.2,29.7,10.0,0.25,8.0,0.0
2016-07-12,27.5,20.8,24.0,28.2,20.8,24.2,17.2,66.3,0.0,0.0,0.0,0.0,0.0,22.6,173.9,1019.0,31.1,15.7,345.5,30.0,10.0,0.26,10.0,0.0
2016-07-13,29.0,21.9,25.1,30.9,21.9,25.5,19.1,70.3,0.0,0.0,0.0,0.0,0.0,16.9,203.3,1017.6,47.4,15.2,240.2,20.6,7.0,0.3,12.0,0.0
2016-07-14,31.4,24.0,26.8,36.3,24.0,28.8,22.8,79.1,12.998,100.0,4.17,0.0,0.0,14.3,194.0,1012.0,64.4,13.2,307.7,26.6,9.0,0.33,15.0,0.0
2016-07-15,31.5,26.6,29.3,34.2,26.6,31.1,20.5,60.0,0.0,0.0,0.0,0.0,0.0,17.0,253.6,1010.8,28.8,14.6,280.6,24.3,7.0,0.36,19.0,0.0
2016-07-16,31.8,24.7,27.4,33.4,24.7,27.9,18.4,58.6,2.315,100.0,8.33,0.0,0.0,13.0,216.6,1015.7,34.6,14.9,292.7,25.4,9.0,0.39,16.0,0.0
2016-07-17,32.0,24.3,28.0,34.1,24.3,28.7,18.6,57.8,0.0,0.0,0.0,0.0,0.0,15.2,275.2,1018.3,31.0,14.9,324.6,27.9,10.0,0.43,17.0,0.0
2016-07-18,33.8,23.8,27.9,35.3,23.8,28.6,19.4,61.7,7.079,100.0,12.5,0.0,0.0,21.3,241.8,1017.6,41.0,14.1,317.1,27.1,9.0,0.46,17.0,0.0
2016-07-19,28.7,23.8,25.9,27.7,23.8,25.7,13.8,49.6,0.0,0.0,0.0,0.0,0.0,24.9,318.0,1018.3,48.0,15.3,248.5,21.5,8.0,0.5,13.0,0.0
2016-07-20,28.3,20.9,24.7,27.6,20.9,24.6,12.0,45.8,0.0,0.0,0.0,0.0,0.0,19.2,70.6,1021.9,42.2,15.6,336.2,29.0,10.0,0.53,11.0,0.0
2016-07-21,31.7,22.0,26.5,31.0,22.0,26.6,16.4,55.5,0.0,0.0,0.0,0.0,0.0,16.7,231.8,1019.7,16.8,14.8,333.7,28.7,9.0,0.56,14.0,0.0
2016-07-22,35.0,23.6,29.2,37.4,23.6,30.7,20.0,59.2,0.0,0.0,0.0,0.0,0.0,24.9,237.2,1012.6,27.4,13.5,292.1,25.3,9.0,0.6,19.0,0.0
2016-07-23,35.5,27.5,31.1,34.5,28.2,31.4,16.2,42.3,0.0,0.0,0.0,0.0,0.0,33.9,282.2,1010.1,18.3,14.8,335.9,29.1,10.0,0.63,22.0,0.0
2016-07-24,33.6,24.3,28.9,33.2,24.3,29.1,16.3,47.5,0.0,0.0,0.0,0.0,0.0,14.9,265.6,1014.0,21.5,15.1,269.5,23.1,8.0,0.67,19.0,0.0
2016-07-25,33.9,24.0,27.7,38.6,24.0,29.3,21.2,69.1,27.625,100.0,25.0,0.0,0.0,14.9,215.8,1012.6,53.5,12.5,208.0,17.9,8.0,0.71,16.0,0.0
2016-07-26,32.1,22.6,27.5,32.6,22.6,27.9,18.9,62.9,0.0,0.0,0.0,0.0,0.0,26.7,303.3,1011.9,35.2,14.7,284.9,24.7,9.0,0.75,16.0,0.0
2016-07-27,32.5,24.0,28.4,32.7,24.0,28.7,16.9,50.8,0.0,0.0,0.0,0.0,0.0,11.3,3.0,1013.2,34.2,15.2,306.1,26.4,9.0,0.78,18.0,0.0
2016-07-28,34.2,25.2,28.4,34.5,25.2,29.2,19.8,61.8,0.0,0.0,0.0,0.0,0.0,17.2,236.1,1012.0,36.3,13.4,290.0,25.1,9.0,0.81,18.0,0.0
2016-07-29,28.7,21.1,24.8,30.7,21.1,25.2,20.4,77.9,26.473,100.0,41.67,0.0,0.0,20.2,40.3,1010.9,71.7,11.0,230.9,19.9,9.0,0.85,11.0,0.0
2016-07-30,28.1,23.6,25.0,30.0,23.6,25.4,21.3,80.7,6.475,100.0,33.33,0.0,0.0,14.0,93.6,1015.4,63.9,10.7,272.4,23.7,9.0,0.89,12.0,0.0
2016-07-31,26.0,22.6,24.3,26.0,22.6,24.3,21.9,87.0,19.63,100.0,37.5,0.0,0.0,17.4,105.7,1015.9,98.4,11.4,206.5,17.9,7.0,0.92,10.0,0.0
2016-08-01,25.8,21.4,23.0,25.8,21.4,23.0,19.2,79.9,3.437,100.0,12.5,0.0,0.0,20.3,62.3,1017.5,95.7,14.2,145.7,12.6,4.0,0.96,8.0,0.0
2016-08-02,25.0,21.5,22.8,25.0,21.5,22.8,16.5,67.6,0.0,0.0,0.0,0.0,0.0,21.3,65.5,1018.9,67.7,15.3,255.1,22.1,7.0,0.0,8.0,0.0
2016-08-03,26.0,19.0,22.5,26.0,19.0,22.5,15.1,64.4,0.0,0.0,0.0,0.0,0.0,19.6,80.4,1021.1,18.0,15.3,329.8,28.6,9.0,0.03,7.0,0.0
2016-08-04,27.2,19.5,23.2,27.4,19.5,23.2,15.8,64.2,0.0,0.0,0.0,0.0,0.0,15.8,142.0,1020.4,21.5,15.1,320.6,27.8,9.0,0.06,8.0,0.0
2016-08-05,28.3,20.9,24.5,29.1,20.9,24.6,16.6,62.1,0.0,0.0,0.0,0.0,0.0,16.3,211.0,1015.6,38.1,15.1,317.1,27.6,9.0,0.09,11.0,0.0
2016-08-06,30.3,23.1,26.2,34.2,23.1,27.3,20.1,69.6,1.168,100.0,4.17,0.0,0.0,22.8,247.0,1007.9,56.4,14.4,287.1,24.7,9.0,0.12,14.0,0.0
2016-08-07,30.0,21.8,26.6,29.5,21.8,26.3,14.3,48.0,0.0,0.0,0.0,0.0,0.0,23.7,314.2,1011.0,19.7,15.6,324.0,28.0,9.0,0.15,14.0,0.0
